time,gFx,gFy,gFz,TgF
10.865005048,-0.0193,-0.9427,-0.0801,0.946
10.865894579,0.0078,-0.9657,-0.0606,0.968
10.866768173,0.0442,-1.0021,-0.0596,1.005
10.867675361,0.0344,-1.0079,-0.0772,1.011
10.869260933,0.0100,-0.9977,-0.0852,1.001
10.871966402,-0.0188,-0.9945,-0.1018,1.000
10.873986298,0.0176,-1.0018,-0.1035,1.007
10.876566767,0.0628,-1.0182,-0.1016,1.025
10.878383225,0.0784,-1.0211,-0.0964,1.029
10.880787808,0.0508,-0.9740,-0.1057,0.981
10.883813954,0.0286,-0.9493,-0.1228,0.958
10.885558954,0.0237,-1.0016,-0.1104,1.008
10.888239215,0.0107,-1.0221,-0.0806,1.025
10.890394736,0.0952,-1.0558,-0.0791,1.063
10.893910621,0.1025,-1.0985,-0.0713,1.106
10.894945256,0.0215,-1.0677,-0.0442,1.069
10.897299579,-0.0728,-1.0729,-0.0789,1.078
10.900317913,-0.1800,-1.0585,-0.0942,1.078
10.903028798,-0.2630,-1.1412,-0.0908,1.175
10.904548486,-0.1284,-1.0897,-0.0183,1.097
10.907232131,-0.0208,-1.0365,-0.0794,1.040
10.909216506,0.0234,-1.0106,-0.1089,1.017
10.911925517,-0.0007,-0.9752,-0.1226,0.983
10.913879423,-0.0667,-0.9398,-0.1675,0.957
10.916492236,-0.1235,-0.9676,-0.1814,0.992
10.918586454,-0.1367,-1.0101,-0.1460,1.030
10.920904058,-0.1751,-0.9994,-0.1316,1.023
10.923329423,-0.1941,-1.0484,-0.1494,1.077
10.925590621,-0.2405,-1.0094,-0.1233,1.045
10.927875152,-0.2744,-0.9579,-0.1372,1.006
10.930503433,-0.2781,-0.9496,-0.1192,0.997
10.932650204,-0.2742,-0.9483,-0.0921,0.991
10.935219527,-0.2420,-0.9139,-0.0757,0.948
10.937585881,-0.2056,-0.9247,-0.0935,0.952
10.940318538,-0.2031,-0.9625,-0.0808,0.987
10.943269058,-0.2305,-0.9781,-0.0566,1.007
10.944685777,-0.2200,-1.0585,-0.0581,1.083
10.946684006,-0.1843,-1.1564,-0.0095,1.171
10.949314736,-0.1570,-1.2086,0.0364,1.219
10.95138984,-0.1399,-1.2184,0.0303,1.227
10.953764111,-0.1438,-1.2003,0.0046,1.209
10.956182496,-0.1587,-1.1681,-0.0112,1.179
10.958494111,-0.1609,-1.1537,-0.0354,1.165
10.960711246,-0.1560,-1.1339,-0.0540,1.146
10.963156194,-0.1494,-1.1202,-0.0850,1.133
10.965275673,-0.1485,-1.1122,-0.1209,1.129
10.967919371,-0.1646,-1.0873,-0.1409,1.109
10.970053121,-0.1912,-1.0611,-0.1619,1.090
10.972487444,-0.2012,-1.0355,-0.1790,1.070
10.974757236,-0.2117,-1.0057,-0.1841,1.044
10.977304579,-0.2141,-0.9945,-0.1885,1.035
10.980403798,-0.2085,-1.0025,-0.1787,1.039
10.984031611,-0.1988,-1.0096,-0.1607,1.041
10.984942288,-0.1807,-1.0118,-0.1460,1.038
10.986537913,-0.1611,-1.0155,-0.1389,1.038
10.988928902,-0.1509,-1.0189,-0.1362,1.039
10.991405569,-0.1533,-1.0311,-0.1231,1.050
10.993620621,-0.1404,-1.0336,-0.1367,1.052
10.996115777,-0.1382,-1.0226,-0.1394,1.041
10.998294736,-0.2534,-1.0961,-0.1548,1.136
11.000535569,-0.4139,-1.1256,-0.0706,1.201
11.003352756,-0.2300,-0.9920,-0.1331,1.027
11.007302652,-0.1262,-0.8780,-0.2403,0.919
11.008285569,-0.1458,-0.8475,-0.1570,0.874
11.010374683,-0.1665,-0.9427,-0.1082,0.963
11.012441819,-0.2129,-1.0321,-0.1196,1.061
11.014789944,-0.2610,-1.0257,-0.1135,1.064
11.017011819,-0.2744,-0.9996,-0.0982,1.041
11.019316038,-0.2732,-0.9869,-0.0938,1.028
11.022880413,-0.2945,-0.9896,-0.0908,1.036
11.024480829,-0.3179,-0.9986,-0.0645,1.050
11.026483798,-0.3565,-1.0194,-0.0713,1.082
11.028756611,-0.4139,-0.9869,-0.0486,1.071
11.031314475,-0.4034,-0.9923,-0.1099,1.077
11.033647652,-0.3411,-0.9095,-0.1194,0.979
11.035899892,-0.2881,-0.9002,-0.0960,0.950
11.038254267,-0.2429,-0.9627,-0.0791,0.996
11.040617808,-0.2095,-0.9859,-0.0852,1.012
11.043603277,-0.2119,-0.9803,-0.0540,1.004
11.045802496,-0.1738,-1.0111,-0.1055,1.031
11.047988277,-0.1687,-0.9886,-0.0708,1.005
11.050168902,-0.1521,-0.9500,-0.0254,0.962
11.052211194,-0.0964,-0.9864,-0.0632,0.993
11.054520308,-0.0513,-1.0077,-0.0569,1.011
11.056624892,-0.0356,-1.0145,-0.0474,1.016
11.058964996,-0.0076,-1.0277,-0.0234,1.028
11.062684475,0.0261,-1.0792,-0.0745,1.082
11.063513642,0.0264,-1.0423,-0.0730,1.045
11.066254267,0.0281,-0.9945,-0.0410,0.996
11.068151298,0.0864,-1.0401,-0.1001,1.049
11.070758798,0.0874,-1.0448,-0.0930,1.053
11.072897235,0.1111,-1.0338,-0.0774,1.043
11.07538661,0.1284,-1.0538,-0.0925,1.066
11.077686298,0.1218,-1.0245,-0.0479,1.033
11.079907808,0.1509,-1.0450,-0.0840,1.059
11.082545725,0.1323,-1.0609,-0.0842,1.072
11.084664631,0.1218,-1.0016,-0.0212,1.009
11.086984371,0.1477,-1.0589,-0.0732,1.072
11.089413173,0.1431,-1.0519,-0.0510,1.063
11.091748954,0.1487,-1.0279,-0.0542,1.040
11.094083433,0.1240,-1.0089,-0.0164,1.017
11.096368433,0.0615,-0.9630,0.0056,0.965
11.098740152,0.0703,-0.9449,-0.0029,0.948
11.102290881,-0.0178,-1.0003,-0.0732,1.003
11.105167965,-0.1050,-1.0028,-0.0794,1.011
11.105769735,-0.1460,-0.8980,-0.0588,0.912
11.108214267,-0.1912,-0.8280,-0.0471,0.851
11.111042496,-0.1770,-0.9107,-0.0974,0.933
11.113029996,-0.1848,-0.9681,-0.0691,0.988
11.115331506,-0.1524,-0.8604,-0.0532,0.875
11.117692652,-0.2073,-0.8377,-0.0872,0.867
11.119994892,-0.2146,-0.9530,-0.1516,0.989
11.122838954,-0.1902,-0.9127,-0.0859,0.936
11.124684371,-0.1829,-0.8883,-0.1279,0.916
11.127398017,-0.2271,-0.9408,-0.1355,0.977
11.129194683,-0.2271,-0.9166,-0.1016,0.950
11.131877808,-0.2481,-0.9081,-0.1130,0.948
11.133880152,-0.2256,-0.9142,-0.1265,0.950
11.136215204,-0.2591,-0.9930,-0.1734,1.041
11.138466923,-0.2234,-0.9518,-0.1489,0.989
11.142139735,-0.3108,-0.8414,-0.1216,0.905
11.143351975,-0.3562,-0.8485,-0.1323,0.930
11.145649996,-0.2442,-0.7186,-0.0969,0.765
11.147954163,-0.2456,-0.5872,-0.1633,0.657
11.150835517,-0.2202,-0.6055,-0.2322,0.685
11.152908381,-0.2168,-0.7913,-0.2503,0.858
11.155027913,-0.2444,-0.9408,-0.2281,0.998
11.157385985,-0.3277,-1.1171,-0.2090,1.183
11.159708277,-0.2974,-0.8150,-0.1294,0.877
11.162546506,-0.3821,-0.4688,-0.1931,0.635
11.16445359,-0.3699,-0.4817,-0.2410,0.653
11.166743329,-0.4488,-0.8294,-0.2832,0.985
11.169051506,-0.3357,-0.9344,-0.1231,1.001
11.171708173,-0.3831,-0.7078,-0.1275,0.815
11.174258485,-0.4060,-0.6307,-0.2307,0.785
11.176054371,-0.3633,-0.8260,-0.2495,0.936
11.178535725,-0.3240,-1.1625,-0.1919,1.222
11.180745621,-0.1489,-1.2855,-0.1497,1.303
11.183305308,-0.2361,-0.9886,-0.1162,1.023
11.185703746,-0.3672,-0.9918,-0.1980,1.076
11.187857756,-0.2635,-0.9652,-0.0986,1.005
11.190396663,-0.3299,-0.7989,-0.0659,0.867
11.192767444,-0.2947,-0.7628,-0.1638,0.834
11.194842808,-0.2781,-0.8365,-0.1621,0.896
11.19719135,-0.0488,-1.2321,-0.2139,1.251
11.199738017,-0.0276,-1.5268,-0.1101,1.531
11.202844579,0.0168,-1.3290,-0.0335,1.330
11.204282131,-0.0620,-0.9725,-0.1008,0.980
11.207021194,-0.0606,-0.9496,-0.1853,0.969
11.209278121,0.0818,-1.0187,-0.0632,1.024
11.21193484,0.0586,-0.8902,-0.0584,0.894
11.213621142,0.0325,-0.8236,-0.1209,0.833
11.216194579,0.0603,-0.8714,-0.1113,0.881
11.218463433,0.2105,-1.1932,-0.1253,1.218
11.2208876,0.1709,-1.3290,-0.0508,1.341
11.22316911,0.1470,-1.3524,-0.0310,1.361
11.225514683,0.1360,-1.3510,-0.0007,1.358
11.227927444,0.1397,-1.0897,0.0100,1.099
11.230322444,0.0291,-0.8043,-0.0552,0.807
11.232306975,0.0278,-0.7567,-0.1099,0.765
11.234736871,0.0305,-0.7384,-0.0772,0.743
11.237052027,0.0544,-0.9537,-0.1358,0.965
11.239739631,0.1887,-1.1508,-0.1116,1.171
11.242721819,0.1089,-1.0118,-0.0598,1.019
11.244129527,0.1709,-1.1539,-0.1690,1.179
11.246620829,0.2124,-1.1527,-0.1082,1.177
11.249330933,0.2610,-1.2179,-0.0840,1.248
11.251068173,0.1128,-0.9557,-0.0752,0.965
11.253528017,0.0056,-0.8031,-0.1633,0.820
11.255899787,-0.0452,-0.8612,-0.1790,0.881
11.258448798,0.0596,-0.9432,-0.1499,0.957
11.26050734,0.0090,-0.9981,-0.2083,1.020
11.263113173,0.0657,-1.2125,-0.2246,1.235
11.265169944,0.0544,-1.0797,-0.1055,1.086
11.267930412,-0.0081,-0.8558,-0.1734,0.873
11.270194996,0.0703,-0.8565,-0.2622,0.899
11.272479944,0.1846,-0.8907,-0.2215,0.936
11.274667392,0.1199,-1.1962,-0.2432,1.227
11.277008954,0.1892,-1.1808,-0.0908,1.199
11.279242392,0.1001,-0.9732,-0.0906,0.983
11.283166142,0.1590,-0.8734,-0.1585,0.902
11.284016506,0.1399,-0.8717,-0.2261,0.911
11.286527027,0.0159,-1.0384,-0.2986,1.081
11.289022079,0.0823,-1.2042,-0.1216,1.213
11.291016037,-0.0037,-1.0580,-0.1106,1.064
11.2933276,-0.1716,-1.0165,-0.2185,1.054
11.296010048,-0.3658,-0.9178,-0.1673,1.002
11.298194058,-0.3130,-0.9652,-0.1716,1.029
11.300371767,-0.1714,-1.0189,-0.2073,1.054
11.30325734,-0.1631,-0.9808,-0.1924,1.013
11.30516786,-0.1997,-1.0033,-0.2197,1.046
11.307585412,-0.2632,-1.0211,-0.2146,1.076
11.310127131,-0.3079,-0.9874,-0.1907,1.052
11.312059475,-0.3228,-0.9522,-0.2332,1.032
11.314573173,-0.3531,-0.9112,-0.2310,1.004
11.316984631,-0.4336,-0.9137,-0.2605,1.044
11.319329423,-0.5154,-0.9347,-0.2659,1.100
11.322997079,-0.4397,-0.8932,-0.2422,1.025
11.323939371,-0.3714,-0.8712,-0.2791,0.987
11.326336871,-0.3855,-0.8949,-0.2876,1.016
11.328677235,-0.3829,-0.8988,-0.2539,1.009
11.330906715,-0.3321,-0.8934,-0.2215,0.979
11.333586819,-0.2454,-0.8797,-0.2635,0.951
11.335462496,-0.2112,-0.8661,-0.2893,0.937
11.3382176,-0.2664,-0.8961,-0.2637,0.971
11.340576246,-0.2490,-0.9159,-0.2493,0.981
11.342921506,-0.2241,-0.9391,-0.2371,0.994
11.345093017,-0.2896,-0.9857,-0.2364,1.054
11.348209527,-0.3753,-1.0243,-0.1785,1.105
11.349861715,-0.3931,-1.0204,-0.1531,1.104
11.352413954,-0.2974,-0.9454,-0.1626,1.004
11.354758017,-0.1419,-0.8643,-0.1638,0.891
11.357635412,-0.1077,-0.8702,-0.1775,0.895
11.359579423,-0.1231,-0.8861,-0.2017,0.917
11.364133121,-0.0662,-0.8441,-0.1558,0.861
11.36504286,-0.0715,-0.8795,-0.1541,0.896
11.366611246,-0.0562,-0.9139,-0.1614,0.930
11.368787392,-0.0808,-0.9576,-0.1785,0.977
11.372768069,-0.0674,-0.9593,-0.1367,0.971
11.373730569,-0.0857,-0.9586,-0.1062,0.968
11.375915412,-0.0679,-0.9464,-0.1394,0.959
11.378545256,0.0073,-0.8419,-0.1174,0.850
11.380715725,-0.0520,-0.8983,-0.1611,0.914
11.383215308,-0.3116,-1.0150,-0.1680,1.075
11.385572287,-0.3499,-1.1080,0.0369,1.163
11.387977704,-0.2041,-1.0499,0.0552,1.071
11.390340881,-0.1394,-0.9249,-0.0501,0.937
11.392607548,-0.0483,-0.8663,-0.1082,0.874
11.39499859,-0.0403,-0.9039,-0.1047,0.911
11.396630204,-0.0769,-0.9354,-0.0794,0.942
11.399689423,-0.0855,-0.9195,-0.1140,0.931
11.402874631,-0.1719,-0.9532,-0.1272,0.977
11.4037126,-0.1587,-0.9828,-0.0940,1.000
11.406055152,-0.1602,-0.9422,-0.0769,0.959
11.408510673,-0.1311,-0.9071,-0.0945,0.921
11.410915152,-0.1599,-0.8465,-0.1450,0.874
11.413039215,-0.2078,-0.8497,-0.1966,0.897
11.415514215,-0.2383,-0.9244,-0.1878,0.973
11.418105204,-0.2840,-1.0155,-0.2014,1.074
11.42126911,-0.1839,-1.1075,-0.0239,1.123
11.422615465,-0.0862,-1.1122,-0.0471,1.117
11.424586506,0.0046,-0.9364,-0.0696,0.939
11.427026246,0.0476,-0.8849,-0.1883,0.906
11.429294162,-0.0210,-0.9049,-0.1909,0.925
11.431755465,0.0022,-1.0455,-0.1731,1.060
11.434133798,-0.0557,-0.9710,-0.1336,0.982
11.436553485,-0.1765,-1.0018,-0.1904,1.035
11.439404631,-0.1865,-1.2118,-0.0877,1.229
11.442358121,-0.2095,-1.2230,0.0115,1.241
11.443529944,-0.1638,-1.1122,-0.0852,1.127
11.445848329,-0.2400,-0.7821,-0.1377,0.830
11.448211975,-0.0613,-0.9095,-0.2620,0.948
11.451592235,0.0715,-1.0218,-0.2881,1.064
11.452791558,-0.1870,-1.0521,-0.2798,1.105
11.455351142,-0.3680,-0.8668,-0.0420,0.943
11.457429058,-0.0945,-1.1827,-0.2156,1.206
11.460170725,-0.0481,-1.0358,-0.1878,1.054
11.462799267,-0.1126,-0.8272,-0.2302,0.866
11.464705256,-0.3650,-0.6614,-0.2686,0.802
11.467003329,-0.1812,-1.1744,-0.4385,1.267
11.469214579,-0.0381,-1.2846,-0.1677,1.296
11.471928121,-0.1800,-1.0553,-0.0474,1.072
11.474392444,-0.3064,-0.8690,-0.2657,0.959
11.476189787,-0.2095,-0.9591,-0.3609,1.046
11.478893121,-0.0071,-1.1222,-0.3474,1.175
11.482477339,-0.2525,-0.9786,-0.2283,1.036
11.48331635,-0.4788,-0.8980,-0.2718,1.053
11.485771871,-0.5442,-0.8324,-0.3223,1.045
11.488182704,-0.1702,-1.1078,-0.4134,1.195
11.490861975,-0.2410,-0.9962,-0.2786,1.062
11.492887652,-0.3577,-0.9642,-0.2232,1.052
11.495536662,-0.5176,-0.7032,-0.2781,0.916
11.497607183,-0.1824,-0.8717,-0.4068,0.979
11.500779162,0.0000,-0.9354,-0.4097,1.021
11.503482808,-0.1238,-0.7533,-0.2598,0.806
11.504858433,-0.1541,-0.6607,-0.3731,0.774
11.507191819,-0.1746,-0.7347,-0.4117,0.860
11.509432339,0.0789,-1.0777,-0.3872,1.148
11.513345412,-0.2337,-1.0270,-0.2835,1.091
11.514415517,-0.3448,-0.8966,-0.1123,0.967
11.51707161,-0.2886,-0.7108,-0.1958,0.792
11.519572756,0.2344,-0.9461,-0.4336,1.067
11.522828069,0.1841,-0.7232,-0.2928,0.802
11.524049527,-0.1587,-0.5975,-0.2698,0.675
11.525914944,-0.2466,-0.6837,-0.3125,0.791
11.528351246,0.0781,-1.0382,-0.3755,1.107
11.531357548,-0.1065,-0.8607,-0.2454,0.901
11.532891454,-0.3318,-0.4961,-0.2427,0.644
11.535698746,-0.0691,-0.7928,-0.3521,0.870
11.537568485,-0.0046,-1.0528,-0.2805,1.090
11.5399126,-0.3018,-0.7298,-0.1196,0.799
11.543230412,-0.5084,-0.5850,-0.1946,0.799
11.54424911,-0.1433,-1.0614,-0.2615,1.102
11.546957339,-0.1968,-0.9308,-0.2574,0.986
11.548970204,-0.6663,-0.5914,-0.2913,0.937
11.551286923,-0.2063,-0.9408,-0.3396,1.021
11.553574371,-0.2364,-1.0013,-0.3196,1.077
11.555907339,-0.3997,-0.7616,-0.2815,0.905
11.558378485,0.0400,-0.7391,-0.2200,0.772
11.560560725,0.0569,-0.8055,-0.2051,0.833
11.563086714,0.0645,-0.9051,-0.1883,0.927
11.565406767,0.0557,-1.0411,-0.2288,1.067
11.567817808,0.0313,-1.1212,-0.2185,1.143
11.570190048,-0.1275,-1.1906,-0.1641,1.209
11.572420881,-0.0632,-1.0697,-0.1514,1.082
11.574631402,0.0032,-0.9518,-0.2713,0.990
11.577080464,-0.1985,-1.0670,-0.3870,1.152
11.579389944,-0.1113,-1.1044,-0.1655,1.122
11.582863173,-0.0999,-1.0167,-0.1223,1.029
11.584037079,-0.1040,-0.9730,-0.1748,0.994
11.586427392,0.0645,-0.8951,-0.2425,0.930
11.588876558,0.0728,-0.8299,-0.2998,0.885
11.591254058,-0.0305,-0.9151,-0.3118,0.967
11.593629267,-0.1045,-0.9205,-0.2429,0.958
11.596383902,-0.0774,-0.7542,-0.0967,0.764
11.598483954,0.0222,-0.5511,-0.0913,0.559
11.600870412,0.0642,-0.6221,-0.2642,0.679
11.603331558,0.0571,-0.7310,-0.3277,0.803
11.605632339,-0.0676,-0.8182,-0.2749,0.866
11.608074579,-0.1765,-0.9398,-0.2556,0.990
11.610471975,-0.2105,-1.0721,-0.2595,1.123
11.612751558,-0.2315,-1.2396,-0.2498,1.286
11.615787079,-0.3174,-1.2838,-0.1939,1.337
11.617349058,-0.2249,-1.2242,-0.2886,1.278
11.619735204,-0.2320,-1.4357,-0.2449,1.475
11.623552079,-0.2727,-1.2460,-0.0767,1.278
11.624662756,-0.1414,-1.0465,-0.1265,1.064
11.626699006,0.0132,-1.0694,-0.2017,1.088
11.629154423,0.0076,-1.1759,-0.2114,1.195
11.631701819,-0.0161,-1.1925,-0.1592,1.203
11.633940673,-0.0803,-1.0995,-0.1441,1.112
11.636285985,-0.1221,-1.1322,-0.1570,1.150
11.638386558,-0.0676,-1.1363,-0.1682,1.151
11.640718069,-0.0637,-1.0218,-0.1780,1.039
11.643506767,-0.0938,-1.0101,-0.1682,1.028
11.645492131,-0.0791,-0.9769,-0.2530,1.012
11.647870308,0.0356,-0.9889,-0.2859,1.030
11.650581037,0.0347,-0.9718,-0.2762,1.011
11.652586975,-0.0146,-0.9840,-0.2261,1.010
11.655196298,-0.0183,-0.8976,-0.2051,0.921
11.657193381,0.0317,-0.7703,-0.2544,0.812
11.659595777,0.0486,-0.7845,-0.3308,0.853
11.664136975,-0.0603,-0.7950,-0.3037,0.853
11.665049996,-0.0921,-0.9659,-0.3533,1.033
11.666523069,-0.0859,-0.9312,-0.2930,0.980
11.669433277,-0.1377,-0.8651,-0.1948,0.897
11.671563694,-0.1094,-0.8534,-0.2071,0.885
11.673816558,-0.0249,-0.9532,-0.3059,1.001
11.676860673,-0.0020,-1.0902,-0.3084,1.133
11.678350725,-0.0786,-1.0812,-0.2696,1.117
11.680620308,-0.1040,-1.1578,-0.3594,1.217
11.683106819,0.0557,-1.3507,-0.3482,1.396
11.685299162,-0.1475,-0.9979,-0.1494,1.020
11.687664839,-0.0591,-0.9271,-0.1541,0.942
11.690312183,0.1294,-0.9566,-0.3162,1.016
11.692435204,0.1299,-1.0057,-0.4048,1.092
11.694893225,0.0212,-1.0694,-0.3990,1.142
11.697034319,-0.0759,-1.2040,-0.4229,1.278
11.699415308,-0.1084,-1.4013,-0.3665,1.452
11.703277704,-0.0891,-1.2677,-0.2923,1.304
11.704374787,-0.0205,-1.1107,-0.2962,1.150
11.706439683,-0.1494,-0.7777,-0.2608,0.834
11.709290204,-0.2217,-0.5679,-0.2119,0.645
11.71138911,0.0960,-0.9312,-0.4539,1.040
11.7136426,-0.0198,-0.9544,-0.4512,1.056
11.715860829,-0.0891,-1.1070,-0.3897,1.177
11.718179371,-0.0112,-1.1808,-0.3465,1.231
11.720505204,0.0017,-1.1874,-0.2576,1.215
11.723014006,-0.0249,-1.2938,-0.3372,1.337
11.725188069,-0.0894,-1.3068,-0.2459,1.333
11.72848661,0.0923,-0.9845,-0.1096,0.995
11.729997287,0.8949,-0.4353,1.3458,1.674
11.732324006,1.1146,-0.2053,2.2346,2.506
11.734999527,-0.3965,-0.8971,-1.9545,2.187
11.736972131,-1.2506,-0.2815,-1.0746,1.673
11.739259579,-0.7835,-0.9559,-0.8451,1.497
11.743711141,-0.8819,-1.0843,-0.7655,1.594
11.744622235,-0.6519,-1.0621,-0.5897,1.379
11.746365152,-0.2378,-1.0104,-0.3995,1.112
11.749191923,0.1004,-1.1373,-0.3770,1.202
11.75121661,0.2110,-1.1517,-0.3128,1.212
11.753449735,0.3560,-1.1869,-0.2027,1.256
11.756714944,0.3626,-1.1852,-0.2168,1.258
11.758194891,0.1001,-1.0763,-0.2481,1.109
11.760682964,0.2219,-1.2462,-0.2241,1.286
11.763256558,0.1809,-1.2523,-0.2034,1.282
11.765740152,0.0300,-1.1820,-0.1953,1.198
11.7674351,-0.0847,-1.1420,-0.2141,1.165
11.770109787,-0.1152,-1.1215,-0.2700,1.159
11.772277444,-0.1033,-1.0565,-0.2876,1.100
11.774569839,-0.1695,-1.0472,-0.3089,1.105
11.776802444,-0.4583,-0.7782,-0.3106,0.955
11.789295464,-0.4683,-0.7655,-0.3235,0.954
11.790174006,0.0178,-1.2252,-0.4353,1.300
11.790918173,-0.0154,-1.1517,-0.3521,1.204
11.791733433,-0.1448,-1.0919,-0.2539,1.130
11.792479683,-0.1609,-1.1066,-0.2456,1.145
11.793156714,-0.1892,-1.1029,-0.2725,1.152
11.793824423,-0.1892,-1.0777,-0.2952,1.133
11.795339527,-0.1707,-1.0587,-0.2666,1.105
11.797679058,-0.2627,-1.0314,-0.2334,1.090
11.800207808,-0.2910,-1.0343,-0.2322,1.099
11.802820048,-0.3084,-1.0279,-0.2136,1.094
11.804761766,-0.3450,-1.0455,-0.2317,1.125
11.807170256,-0.3672,-1.0577,-0.1817,1.134
11.809429579,-0.3470,-1.0450,-0.1824,1.116
11.811987235,-0.3470,-1.0460,-0.1856,1.118
11.814135256,-0.3164,-1.0333,-0.1365,1.089
11.816459266,-0.2891,-1.0231,-0.1555,1.074
11.819601194,-0.2727,-1.0296,-0.1199,1.072
11.82268536,-0.2359,-1.0025,-0.1555,1.042
11.826814891,-0.2053,-1.0206,-0.1423,1.051
11.828866037,-0.1719,-1.0065,-0.1531,1.032
11.829716089,-0.1377,-1.0187,-0.1658,1.041
11.83157885,-0.1355,-1.0074,-0.1931,1.035
11.833044735,-0.1284,-1.0226,-0.1983,1.049
11.835400204,-0.1270,-1.0101,-0.2210,1.042
11.838493537,-0.1152,-1.0179,-0.2178,1.047
11.840582183,-0.1140,-1.0106,-0.2356,1.044
11.843804319,-0.1277,-1.0209,-0.2249,1.053
11.8448226,-0.1455,-1.0304,-0.2176,1.063
11.847760985,-0.1675,-1.0367,-0.2097,1.071
11.849748537,-0.1819,-1.0502,-0.1963,1.084
11.851989996,-0.2088,-1.0504,-0.1988,1.089
11.854248694,-0.2332,-1.0567,-0.1929,1.099
11.856595985,-0.2808,-1.0563,-0.1939,1.110
11.859049631,-0.3150,-1.0621,-0.1990,1.126
11.862368121,-0.3638,-1.0553,-0.2058,1.135
11.863554735,-0.3999,-1.0487,-0.2202,1.144
11.865843694,-0.4412,-1.0433,-0.2288,1.156
11.86831911,-0.4668,-1.0455,-0.2454,1.171
11.871151402,-0.4837,-1.0528,-0.2549,1.186
11.873142964,-0.4954,-1.0553,-0.2613,1.195
11.875315048,-0.4869,-1.0597,-0.2647,1.196
11.877835673,-0.4805,-1.0548,-0.2603,1.188
11.880105777,-0.4581,-1.0499,-0.2627,1.175
11.883354891,-0.4087,-1.0462,-0.2517,1.151
11.885038225,-0.3601,-1.0589,-0.2700,1.151
11.886996089,-0.3308,-1.0770,-0.2710,1.159
11.889292339,-0.3257,-1.0763,-0.2718,1.157
11.892790048,-0.3106,-1.0839,-0.2530,1.155
11.894056141,-0.2515,-1.1429,-0.2517,1.197
11.896582964,-0.2454,-1.1024,-0.2359,1.154
11.898862391,-0.2364,-1.0629,-0.2598,1.119
11.901153641,-0.2334,-1.0194,-0.2642,1.079
11.9037826,-0.2122,-1.0282,-0.2456,1.078
11.905898589,-0.1856,-1.0636,-0.2288,1.104
11.908063902,-0.1648,-1.1139,-0.1997,1.144
11.911281923,-0.1499,-1.1649,-0.2144,1.194
11.912778173,-0.2066,-1.1681,-0.1961,1.202
11.916472808,-0.2178,-1.2338,-0.1687,1.264
11.917426454,-0.2412,-1.2716,-0.1753,1.306
11.920024891,-0.2429,-1.3483,-0.1563,1.379
11.92318036,-0.2288,-1.3925,-0.1458,1.419
11.924622548,-0.2139,-1.3927,-0.1216,1.414
11.930035777,-0.2278,-1.3649,-0.1406,1.391
11.930964579,-0.1590,-1.3007,-0.1653,1.321
11.931914579,0.1196,-1.1100,-0.1870,1.132
11.933982496,0.4246,-0.8712,-0.2945,1.013
11.936423277,0.5850,-0.7850,-0.3355,1.035
11.938534162,0.6976,-0.7667,-0.3570,1.096
11.940889839,0.7559,-0.7518,-0.3555,1.124
11.943326818,0.7576,-0.7852,-0.3868,1.158
11.945673068,0.7020,-0.7696,-0.3684,1.105
11.948516298,0.6592,-0.7706,-0.3946,1.088
11.95338286,0.6165,-0.8382,-0.4292,1.126
11.954236558,0.5062,-0.9295,-0.4251,1.141
11.95506411,0.4109,-1.0731,-0.4051,1.218
11.957316141,0.2981,-1.1363,-0.4141,1.246
11.959667652,0.2107,-1.1388,-0.3833,1.220
11.963148225,0.1343,-1.1595,-0.3838,1.229
11.964544943,0.1199,-1.1547,-0.3890,1.224
11.966603485,0.0342,-1.1200,-0.3990,1.189
11.969251089,-0.0676,-1.0897,-0.4085,1.166
11.971480412,-0.0967,-1.0494,-0.4402,1.142
11.973760933,-0.0945,-0.9508,-0.4197,1.044
11.976208068,-0.1043,-0.9137,-0.4786,1.037
11.978283902,-0.0491,-0.8453,-0.4341,0.952
11.980562652,0.0278,-0.7403,-0.4820,0.884
11.982968225,0.0906,-0.6771,-0.5032,0.848
11.986116558,0.1116,-0.6641,-0.4715,0.822
11.990510048,0.1192,-0.6353,-0.4353,0.779
11.991061037,0.0803,-0.6385,-0.4651,0.794
11.992937339,-0.0129,-0.6763,-0.4488,0.812
11.994700673,-0.0935,-0.7078,-0.4097,0.823
11.996996141,-0.1192,-0.7281,-0.4009,0.840
11.999258746,-0.1648,-0.7445,-0.4092,0.865
12.002836714,-0.2305,-0.7552,-0.3738,0.874
12.004046975,-0.2439,-0.7860,-0.3662,0.901
12.006338121,-0.2515,-0.8121,-0.3770,0.930
12.008740048,-0.2144,-0.8055,-0.3572,0.907
12.011069475,-0.2368,-0.7977,-0.3509,0.903
12.013581454,-0.2527,-0.8143,-0.3653,0.928
12.016306871,-0.3045,-0.7867,-0.3479,0.913
12.018730412,-0.3843,-0.6685,-0.3428,0.844
12.021120725,-0.4187,-0.5733,-0.3487,0.791
12.0264376,-0.3636,-0.5643,-0.3531,0.758
12.028099266,-0.2759,-0.6475,-0.3172,0.772
12.028814683,-0.1851,-0.7779,-0.2459,0.837
12.030878277,-0.1345,-0.9039,-0.2390,0.945
12.033606454,-0.1109,-0.9212,-0.2412,0.959
12.064527443,-0.1196,-0.9327,-0.2527,0.974
12.066663746,-0.1553,-0.9066,-0.2649,0.957
12.069997964,-0.1572,-0.9107,-0.2300,0.952
